       store_SSE_16B; 12.591
       store_SSE_32B; 12.616
       store_SSE_64B; 12.630
      store_SSE_128B; 12.599
       store_AVX_32B; 12.482
       store_AVX_64B; 12.728
      store_AVX_128B; 12.740
      store_AVX_256B; 12.735
