        copy_SSE_16B; 29.543
        copy_SSE_32B; 30.703
        copy_SSE_64B; 31.063
       copy_SSE_128B; 30.719
        copy_AVX_32B; 30.821
        copy_AVX_64B; 31.025
       copy_AVX_128B; 30.047
       copy_AVX_256B; 31.635
