     ntstore_SSE_16B; 12.555
     ntstore_SSE_32B; 12.558
     ntstore_SSE_64B; 12.560
    ntstore_SSE_128B; 12.558
     ntstore_AVX_32B; 12.416
     ntstore_AVX_64B; 12.436
    ntstore_AVX_128B; 12.444
    ntstore_AVX_256B; 12.441
