     ntstore_SSE_16B; 12.521
     ntstore_SSE_32B; 12.579
     ntstore_SSE_64B; 12.582
    ntstore_SSE_128B; 12.582
     ntstore_AVX_32B; 12.537
     ntstore_AVX_64B; 12.517
    ntstore_AVX_128B; 12.523
    ntstore_AVX_256B; 12.523
